Risk_Flag,Interest_Revenue,Sampling_Weight,Application_Date,Age,Income,Debt_Ratio,Nb_Borrowers,Region,Bank_Relationship,Loan_Amt,Loan_Amt_Req,LTV,FICO_Score,Prior_Custom_Score,Current_Custom_Score,CB_Age_Oldest_TL,CB_Age_Newest_TL,CB_Avg_Mos_File,CB_Nb_Sat_TL,CB_Nb_60_Plus_TL,CB_Nb_90_Plus_TL,CB_Pct_Sat_TL,CB_Mos_Since_Dlq,CB_Max_Dlq_12_Mos,CB_Max_Dlq_Ever,CB_Nb_Total_TL,CB_Nb_TL_Open_12,CB_Pct_IL_TL,CB_Nb_Inq_6_Mos,CB_Nb_Inq_6_Mos_excl_7_Days,CB_Rev_Util,CB_IL_Util,CB_Nb_Rev_TL_w_Bal,CB_Nb_IL_TL_w_Bal,CB_Nb_Rev_Tl_75_Pct_Limit,CB_Pct_TL_w_Bal
1,1536.5,48.4082,20100901,70,9657,45,2,REG4,M_Open,750000,105000,60,691,258,240,418,6,102,19,0,0,100,999,7,8,19,5,21,1,1,44,.,7,2,3,77
0,1111.5,1,20101001,54,11667,43,1,REG4,NA,528682,100000,73,637,210,209,281,9,107,22,2,0,79,2,4,5,24,4,42,0,0,86,91,3,3,2,78
1,1985.5,48.4082,20111201,60,9583,24,2,REG4,M_Ever,247610,50000,87,770,303,263,312,27,111,19,0,0,100,999,7,8,20,0,32,1,0,49,10,3,2,0,60
1,194.5,48.4082,20100801,34,12405,26,2,REG4,O_Ever,314035,73000,82,748,319,269,175,24,99,15,0,0,100,999,7,8,15,0,33,1,1,1,24,3,2,0,100
0,283.51,1,20110101,34,0,9,1,REG4,NA,0,18400,96,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1,1664.5,48.4082,20100901,36,7917,37,2,REG4,M_Open,201500,57500,90,729,281,236,198,8,63,20,0,0,100,999,7,8,20,2,45,0,0,35,74,5,4,1,91
1,442.5,48.4082,20110701,54,4100,45,1,REG4,NA,175500,50000,94,752,270,258,147,11,90,9,1,0,90,42,6,5,10,1,10,2,2,0,.,2,.,0,29
1,191.34,48.4082,20110201,40,0,2,1,REG4,NA,0,22500,82,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1,626,48.4082,20100301,42,5417,39,1,REG4,NA,190032,50000,27,694,263,246,193,37,105,9,0,0,78,11,4,6,9,0,44,0,0,39,12,2,2,0,67
0,1128.5,1,20110501,46,6333,31,2,REG4,M_Open,126501,22200,100,613,251,203,127,9,58,30,0,0,90,0,4,6,30,1,80,2,2,74,59,3,7,1,100
0,3023.02,1,20110901,48,8328,28,2,REG4,M_Open,203300,60000,98,607,246,197,254,1,69,23,0,0,92,0,4,6,24,1,58,0,0,97,66,5,3,4,89
1,396.93,48.4082,20120201,36,2261,29,1,REG4,M_Open,86358,7800,90,714,266,219,150,5,43,22,0,0,96,33,6,6,23,2,52,1,1,23,99,3,3,2,67
1,49,48.4082,20101101,40,4750,28,1,REG4,O_Open,120673,50000,41,780,282,244,158,3,71,29,0,0,100,999,7,8,31,6,52,1,1,3,93,1,2,0,43
0,409.63,1,20110101,29,6833,29,2,REG4,NA,153000,8000,95,581,189,157,118,18,75,3,3,3,43,14,6,2,7,0,29,5,5,154,69,1,1,1,100
0,368.28,1,20101101,35,2595,53,1,REG4,M_Open,144500,7000,99,645,253,212,193,2,69,16,0,0,94,24,6,6,17,3,24,0,0,92,.,6,1,2,100
0,834,1,20110101,60,5535,30,2,REG4,M_Open,143519,20000,90,674,255,204,124,2,53,18,0,0,89,6,4,6,20,1,47,3,3,30,58,5,2,1,100
0,222,1,20110501,44,5917,24,2,REG4,O_Open,120253,50000,77,788,298,246,225,3,74,34,0,0,100,999,7,8,35,2,46,1,1,6,91,4,4,0,73
0,2027.5,1,20100601,38,12500,34,2,REG4,O_Open,370000,140000,78,598,192,171,203,4,78,47,5,5,90,6,0,2,49,2,76,3,3,56,90,5,14,0,86
0,229,1,20100301,27,2917,31,1,REG4,O_Open,114000,6000,99,629,198,189,84,11,47,10,2,0,69,10,4,5,13,1,46,0,0,69,75,4,2,2,86
1,658.55,48.4082,20100401,31,2733,43,1,REG4,M_Open,108000,13000,100,648,250,219,154,7,75,26,0,0,88,10,4,6,26,3,27,1,1,69,.,5,1,2,75
1,258.5,48.4082,20110501,62,2510,49,1,REG4,M_Open,111694,50000,71,697,281,249,350,13,122,24,1,0,88,3,4,5,25,0,28,0,0,13,53,3,3,0,58
1,281.54,48.4082,20110701,52,0,16,2,REG4,NA,0,100000,75,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
0,1211,1,20110401,44,11667,22,2,REG4,O_Open,290000,50000,32,667,246,206,213,16,88,12,0,0,60,2,4,6,15,0,20,1,0,51,73,3,1,0,80
0,512.5,1,20110501,32,16360,9,2,REG4,O_Open,145981,99500,68,628,232,181,166,13,72,16,2,1,68,3,4,2,19,0,42,0,0,42,73,4,3,2,78
0,1002.5,1,20100701,37,2833,51,1,REG4,O_Open,164000,25000,90,727,290,240,189,15,81,19,0,0,95,.,6,6,19,0,11,1,1,36,.,3,1,1,40
0,225,1,20100301,29,5417,28,1,REG4,NA,115000,11000,90,695,234,201,83,2,33,23,0,0,96,.,6,6,26,5,23,11,11,23,92,4,3,0,47
0,245,1,20100601,57,4583,22,1,REG4,NA,111001,15800,100,702,242,210,252,1,47,14,0,0,94,39,6,6,16,6,31,2,2,49,71,3,3,0,78
0,1529.5,1,20110901,45,6417,36,2,REG4,M_Open,112000,47000,100,677,226,215,151,10,82,22,1,0,79,22,6,5,24,1,25,0,0,53,.,7,2,1,64
0,0,1,20111101,76,6042,3,2,REG4,O_Open,176000,11500,89,799,265,255,165,1,111,4,0,0,100,999,7,8,5,1,40,3,3,0,.,0,.,0,0
0,1504.81,1,20100501,27,4250,36,1,REG4,M_Open,156508,30000,96,709,258,212,80,2,42,14,0,0,100,999,7,8,15,2,27,0,0,61,73,4,3,0,88
0,509.5,1,20100801,65,8446,27,2,REG4,O_Open,220000,126000,57,748,306,259,315,27,114,12,0,0,83,38,6,6,13,0,50,0,0,18,70,3,2,0,83
0,1000,1,20100701,45,8250,45,2,REG4,M_Ever,322000,63900,98,730,280,237,237,1,71,24,0,0,97,81,6,6,30,4,55,1,1,43,74,3,2,0,63
1,221.5,48.4082,20101001,51,4583,25,1,REG4,M_Open,141977,20000,67,758,285,244,139,9,59,17,0,0,100,999,7,8,17,1,35,0,0,0,.,1,1,.,50
1,0,48.4082,20110801,55,5841,10,2,REG4,O_Open,115805,15000,27,774,293,263,166,11,81,22,0,0,100,999,7,8,22,1,36,0,0,0,55,0,2,0,29
1,85,48.4082,20100401,31,7833,5,2,REG4,M_Open,196926,50000,98,727,296,245,126,1,53,31,0,0,100,999,7,8,33,3,24,0,0,2,59,3,2,0,56
0,932.06,1,20101201,62,4167,33,1,REG4,O_Open,99187,18000,91,628,236,201,255,39,111,11,1,0,75,3,4,5,12,0,50,0,0,91,83,5,1,2,100
0,844.55,1,20100301,38,4083,43,1,REG4,M_Open,165000,16000,100,607,187,160,212,2,56,27,3,3,93,38,0,3,29,2,17,4,4,73,90,8,3,2,100
1,1206.5,48.4082,20111101,41,5883,40,2,REG4,M_Ever,242000,50000,87,675,225,184,143,2,49,11,0,0,83,7,4,6,12,2,25,5,5,53,76,2,1,1,43
0,1259.5,1,20100301,38,37500,17,2,REG4,M_Open,645000,100000,77,730,282,245,166,2,86,19,0,0,100,999,7,8,20,3,20,2,2,44,.,5,2,0,70
0,258,1,20100701,44,2333,41,1,REG4,NA,63766,40000,63,644,217,191,22,1,12,7,0,0,100,999,7,8,9,5,22,0,0,59,88,5,2,0,100
0,355.5,1,20100901,69,8833,20,2,REG4,O_Open,136000,120000,99,792,305,269,130,6,183,15,0,0,100,999,7,8,15,1,7,0,0,12,.,2,.,0,67
0,0,1,20111201,47,6668,14,2,REG4,NA,79408,30000,91,742,268,252,222,36,102,2,1,0,75,31,6,5,4,0,75,0,0,0,.,0,1,.,50
1,45.71,48.4082,20100501,62,0,5,2,REG4,NA,0,20000,78,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1,757.61,48.4082,20110101,51,8000,27,2,REG4,M_Open,207438,15000,94,654,269,228,282,17,81,32,1,0,76,1,3,5,33,0,33,0,0,17,56,9,4,0,65
0,431,1,20100501,53,13000,14,1,REG4,NA,190000,30000,94,630,183,162,81,6,41,27,5,5,100,999,0,8,27,2,44,4,4,49,73,6,4,2,71
0,41,1,20110201,64,5360,30,2,REG4,M_Ever,150700,50000,33,782,299,256,204,1,78,45,0,0,100,999,7,8,46,2,59,0,0,1,95,3,2,0,50
1,128.5,48.4082,20110101,34,15083,17,2,REG4,M_Open,169958,18000,95,767,298,262,169,3,79,19,0,0,100,999,7,8,19,1,58,1,1,2,57,3,3,1,100
1,300,48.4082,20110701,41,20833,13,2,REG4,M_Open,256933,50000,96,771,299,260,186,8,83,22,0,0,100,999,7,8,22,2,18,0,0,9,79,2,2,0,36
1,206.5,48.4082,20100601,33,7792,26,2,REG4,NA,370000,18000,79,771,296,258,175,9,79,21,0,0,100,999,7,8,21,1,10,2,2,8,.,1,1,0,25
1,1032.5,48.4082,20110401,30,12500,52,2,REG4,M_Open,784000,106000,72,718,283,244,144,7,56,26,0,0,100,999,7,8,27,2,42,1,1,32,62,3,4,1,67
0,561.78,1,20100401,30,6417,14,2,REG4,O_Open,90001,10500,100,614,256,203,144,3,55,34,0,0,100,999,7,8,36,2,53,0,0,92,84,9,3,5,92
0,1849.77,1,20100401,27,10333,17,2,REG4,O_Open,224245,36000,97,685,255,232,101,8,44,17,0,0,100,999,7,8,18,1,24,0,0,48,53,4,3,2,78
1,2928,48.4082,20120201,62,13333,20,2,REG4,M_Open,232991,92000,81,708,235,216,44,7,32,10,0,0,100,999,7,8,10,1,30,0,0,55,.,3,1,0,67
1,909.58,48.4082,20101101,34,5150,25,2,REG4,M_Open,143257,18000,90,658,276,224,145,12,81,28,0,0,97,3,4,6,30,0,61,0,0,60,75,2,4,1,75
1,88.82,48.4082,20100801,50,0,5,1,REG4,NA,0,10000,89,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
0,541.69,1,20110101,43,3583,30,1,REG4,O_Open,98395,10000,83,710,243,238,195,6,103,22,1,1,96,34,6,4,23,2,22,1,0,43,.,5,.,2,75
0,244,1,20100401,63,8066,22,1,REG4,M_Open,239800,54000,77,770,275,252,218,2,92,39,0,0,100,999,7,8,42,5,19,3,3,8,.,5,1,0,60
1,2482.5,48.4082,20110901,44,9583,24,2,REG4,M_Open,191763,63000,88,702,283,232,230,21,113,17,0,0,100,999,7,8,17,0,41,0,0,75,.,7,1,2,89
0,1015.68,1,20100701,41,4200,30,2,REG4,O_Open,111000,19500,98,747,263,233,115,3,44,11,0,0,100,999,7,8,12,2,55,0,0,27,55,1,2,0,50
0,1836.48,1,20101101,40,3167,41,1,REG4,O_Open,134000,36000,90,755,302,256,215,41,101,18,0,0,100,999,7,8,19,0,21,0,0,42,.,3,1,1,67
1,392,48.4082,20110401,68,9800,36,2,REG4,O_Open,200000,100000,50,743,281,261,277,5,93,34,1,0,97,52,6,5,35,1,40,0,0,7,80,4,3,1,58
1,678.5,48.4082,20110401,55,10000,32,2,REG4,O_Open,201799,100000,62,789,300,269,237,16,119,10,0,0,100,999,7,8,10,0,10,0,0,1,.,4,1,0,56
1,757.73,48.4082,20100401,39,5667,15,2,REG4,O_Open,84000,15000,84,720,287,234,129,11,57,23,0,0,100,999,7,8,24,1,38,1,0,32,71,4,4,0,67
0,515.9,1,20110101,32,3500,27,2,REG4,O_Ever,140000,10000,95,684,228,222,154,3,63,23,1,0,96,25,6,5,27,5,33,1,1,61,.,3,1,1,67
1,353.5,48.4082,20100501,42,7400,28,2,REG4,O_Ever,165080,50000,96,736,318,270,263,23,102,19,0,0,95,31,6,6,19,0,42,0,0,17,29,6,3,0,82
1,845.5,48.4082,20111101,30,5087,23,2,REG4,NA,127160,25000,80,623,252,201,135,15,71,17,1,1,83,2,4,2,18,0,33,0,0,45,.,2,1,0,75
1,354,48.4082,20100901,39,8167,28,1,REG4,O_Open,137000,10000,89,696,279,226,211,2,74,28,0,0,93,4,4,6,30,4,20,2,2,12,82,7,2,0,60
0,27,1,20110401,34,21250,18,2,REG4,NA,465000,50000,68,809,320,269,174,33,101,16,0,0,100,999,7,8,16,0,56,0,0,1,.,1,1,0,40
0,511.5,1,20101101,33,3300,33,1,REG4,M_Open,144100,50000,61,653,223,191,135,2,78,6,4,2,54,23,6,2,13,2,31,2,1,31,.,1,1,0,67
1,479.5,48.4082,20110601,37,4000,36,1,REG4,O_Open,176900,15000,98,727,261,247,178,3,87,19,0,0,95,42,6,6,19,2,16,3,3,35,58,4,2,2,54
0,60.93,1,20100401,36,0,6,1,REG4,NA,0,8390,90,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1,1201,48.4082,20101201,41,8742,23,2,REG4,O_Ever,230000,50000,96,687,249,212,219,12,95,16,2,2,94,15,6,2,17,0,41,0,0,60,33,2,2,1,80
1,503.5,48.4082,20111101,58,7643,21,2,REG4,M_Open,147818,10000,66,625,239,227,280,5,97,33,0,0,88,5,4,6,34,5,21,1,1,47,75,7,4,2,79
1,113,48.4082,20110801,66,7583,19,2,REG4,M_Open,296593,50000,49,798,320,269,396,15,129,15,0,0,100,999,7,8,15,0,13,0,0,3,.,2,1,0,33
0,270.56,1,20100801,45,6584,30,1,REG4,M_Open,190000,5000,97,615,185,167,200,5,57,8,5,4,62,11,0,2,13,3,46,2,2,54,52,4,3,1,88
1,183.5,48.4082,20110301,42,4667,25,2,REG4,O_Open,91410,15000,76,786,305,259,169,5,89,15,0,0,100,999,7,8,15,1,20,0,0,4,86,4,2,0,50
0,98.5,1,20101101,45,5400,31,1,REG4,M_Open,173075,23375,100,730,256,216,56,1,20,10,0,0,100,999,7,8,11,4,36,0,0,5,77,3,3,0,67
0,158.5,1,20100301,35,1917,12,1,REG4,NA,17820,15000,84,656,227,203,86,4,54,7,2,1,78,24,5,2,9,1,11,0,0,48,94,2,1,.,50
1,209.33,48.4082,20110301,45,0,5,2,REG4,NA,0,25100,87,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
0,1298.54,1,20110401,36,4083,35,1,REG4,O_Open,172000,25000,73,748,297,247,164,25,104,20,0,0,100,999,7,8,21,0,5,0,0,55,.,4,1,0,50
1,618.5,48.4082,20110801,37,6550,18,2,REG4,O_Open,159390,45000,63,676,284,228,172,7,79,24,0,0,96,5,4,6,24,1,29,0,0,23,97,5,2,1,53
0,0,1,20101201,47,4333,35,2,REG4,O_Ever,153982,50000,68,631,240,194,220,87,132,10,5,2,59,3,4,2,17,0,41,0,0,0,.,0,1,.,33
0,1702.72,1,20100801,57,12541,22,2,REG4,M_Open,187001,34000,100,639,209,186,255,5,93,34,2,2,100,999,6,8,34,2,53,7,7,68,73,7,4,4,79
0,899,1,20110901,49,5833,29,2,REG4,O_Open,150000,52000,90,580,206,167,214,3,77,22,0,0,83,1,4,6,24,3,46,2,2,82,69,12,6,6,100
0,1022.5,1,20100301,38,5000,45,1,REG4,NA,156000,39000,100,608,217,165,102,5,53,43,0,0,96,17,6,6,56,5,36,6,6,61,90,12,5,3,74
0,281,1,20100801,55,9940,36,2,REG4,M_Open,290000,50000,93,725,291,252,214,8,137,35,0,0,97,18,6,6,36,3,25,1,1,20,.,6,3,1,71
0,1219,1,20110201,28,8583,22,2,REG4,M_Open,214262,63100,88,641,177,176,83,2,40,22,0,0,96,1,4,6,23,4,26,1,1,50,.,7,2,1,69
0,74,1,20110101,41,12560,33,2,REG4,M_Open,274545,50000,100,770,253,250,210,3,68,16,0,0,100,999,7,8,16,3,56,0,0,2,.,2,5,0,73
1,21.5,48.4082,20111201,74,3333,54,1,REG4,M_Open,137217,50000,77,747,242,257,145,2,80,25,0,0,92,50,6,6,26,3,50,1,1,2,85,2,3,.,56
1,757.84,48.4082,20110401,41,7458,18,2,REG4,O_Open,72027,15000,21,745,288,247,259,2,82,29,0,0,100,999,7,8,32,2,59,1,1,26,72,3,4,0,50
1,1268.61,48.4082,20110801,43,6500,20,2,REG4,M_Open,133157,25150,97,682,267,242,211,1,79,29,0,0,97,9,4,6,30,1,50,4,4,33,65,5,3,1,80
1,1519,48.4082,20110401,40,5483,24,2,REG4,O_Open,61500,40000,65,737,276,244,247,0,75,47,0,0,100,999,7,8,50,3,14,2,2,41,60,6,2,1,100
1,1856.43,48.4082,20110401,48,16667,19,2,REG4,NA,357594,37000,76,732,237,224,198,10,112,10,0,0,60,12,6,6,11,1,20,1,0,63,.,3,.,0,80
1,736,48.4082,20110501,70,12500,32,2,REG4,NA,510000,125000,82,791,320,267,425,16,152,15,0,0,100,999,7,8,16,0,31,0,0,14,81,2,2,0,80
0,1011.35,1,20100801,37,7500,32,2,REG4,NA,155000,20000,97,733,283,245,125,5,63,19,0,0,100,999,7,8,20,1,55,0,0,39,66,4,4,1,100
1,752.81,48.4082,20100401,26,6747,35,2,REG4,O_Open,157000,15000,106,628,202,165,82,2,25,30,1,0,97,46,6,5,32,9,31,1,1,50,71,13,6,2,83
1,298,48.4082,20111001,40,4572,24,1,REG4,M_Ever,153425,20000,76,762,316,244,183,14,73,17,0,0,100,999,7,8,17,0,35,0,0,20,.,3,1,0,44
1,483.5,48.4082,20111101,40,4467,48,2,REG4,NA,204654,47500,86,747,283,242,216,3,56,22,0,0,100,999,7,8,23,2,9,4,4,13,.,1,1,0,29
0,361.74,1,20100401,52,6000,17,1,REG4,NA,68000,6800,90,654,218,199,283,3,111,13,3,2,82,62,6,2,17,1,59,5,5,60,50,2,1,1,60
0,907,1,20100701,64,5000,26,2,REG4,NA,119672,35000,99,690,253,245,294,4,98,29,0,0,91,8,4,6,32,1,53,2,2,30,.,4,2,1,86
0,204,1,20100601,72,3009,35,2,REG4,O_Open,94230,50000,87,700,292,248,397,8,116,59,0,0,100,999,7,8,60,1,3,1,1,10,72,17,1,3,56
1,13.5,48.4082,20101201,50,3917,28,1,REG4,M_Open,111245,19500,89,722,259,240,214,4,59,24,1,0,96,20,6,5,26,2,24,0,0,0,70,1,3,0,40
1,1220.5,48.4082,20111101,54,27083,17,1,REG4,M_Open,542631,100000,59,666,269,240,208,15,92,24,0,0,80,3,4,6,25,0,40,0,0,31,53,4,3,1,67
0,230,1,20100801,34,3245,27,1,REG4,NA,104119,16700,90,652,210,190,11,5,8,2,0,0,100,999,7,8,2,2,0,7,7,75,.,2,.,1,100
1,809.09,48.4082,20101101,38,5875,15,2,REG4,M_Open,58109,16000,88,653,260,218,213,6,86,24,0,0,96,64,6,6,24,2,29,1,1,75,79,7,2,5,60
0,1539.78,1,20110501,34,2083,44,1,REG4,NA,117700,30000,72,684,267,217,190,47,128,25,0,0,88,14,5,6,25,0,16,0,0,87,30,9,1,5,100
0,780,1,20100501,51,9583,46,2,REG4,NA,410000,150000,56,728,259,218,223,3,61,22,0,0,100,999,7,8,22,4,5,3,3,44,97,5,1,2,46
0,26.5,1,20110501,43,4713,14,2,REG4,O_Open,136389,10000,19,635,171,179,94,15,60,2,6,4,11,6,4,2,9,0,22,0,0,19,62,1,1,.,67
0,1017.5,1,20100701,36,4583,37,1,REG4,O_Open,154552,38000,99,703,291,247,178,20,79,14,0,0,100,999,7,8,16,0,63,0,0,50,3,5,2,1,100
0,410.27,1,20101101,26,3800,35,1,REG4,NA,140000,8000,99,641,176,189,21,4,9,9,0,0,100,999,7,8,9,6,78,3,3,73,68,1,3,1,80
1,398,48.4082,20110801,37,7224,30,1,REG4,M_Ever,215726,44500,99,731,250,240,198,6,71,47,0,0,100,999,6,7,47,2,36,3,3,18,75,5,3,0,50
1,595,48.4082,20110701,63,4581,23,2,REG4,O_Open,72589,50000,69,686,226,217,207,1,79,21,2,2,100,999,6,8,22,3,73,1,1,30,69,1,3,1,57
0,934.5,1,20100801,34,6250,34,2,REG4,M_Ever,171908,76000,99,737,296,244,157,7,75,27,0,0,100,999,6,7,29,1,66,2,2,24,70,4,4,0,67
1,374.5,48.4082,20110201,53,4416,31,1,REG4,M_Open,231000,50000,63,646,234,172,189,31,80,8,3,2,36,32,6,3,11,0,27,2,2,57,.,3,1,0,80
0,1137.45,1,20101101,50,4417,31,1,REG4,M_Open,107426,22000,93,658,234,227,172,3,93,13,2,0,69,12,6,5,16,2,50,1,1,48,90,4,2,1,86
1,58,48.4082,20101001,48,11033,13,2,REG4,M_Open,240000,20000,48,752,299,250,197,3,65,31,0,0,100,999,7,8,31,3,29,0,0,2,.,1,2,0,27
1,849.5,48.4082,20110101,44,7250,17,2,REG4,O_Open,110198,17000,82,749,299,257,181,5,62,24,0,0,100,999,7,8,25,3,25,0,0,17,2,3,2,0,56
1,125,48.4082,20100701,67,4837,19,2,REG4,NA,286000,50000,44,766,298,247,347,11,74,19,0,0,95,45,6,6,19,1,32,1,1,4,81,5,2,0,64
0,858,1,20100301,53,3256,50,2,REG4,M_Open,189926,25000,78,768,298,260,304,2,92,27,0,0,100,999,7,8,30,2,40,2,2,22,50,3,3,0,86
0,534.5,1,20100501,28,6250,20,2,REG4,M_Open,142479,15133,97,765,301,263,116,4,68,22,0,0,100,999,7,8,22,1,55,0,0,17,32,2,6,0,89
1,367,48.4082,20110101,41,5742,32,2,REG4,M_Ever,165000,24500,100,733,263,244,207,18,77,9,0,0,100,999,7,8,9,0,44,0,0,21,.,2,1,1,75
0,89.26,1,20100501,45,106667,11,1,REG4,M_Open,1100000,50000,64,.,174,149,173,2,59,74,3,3,99,8,0,2,77,9,25,10,9,22,97,7,4,4,62
0,590.59,1,20100401,26,8000,26,1,REG4,O_Open,151473,11400,89,642,188,176,95,2,49,21,0,0,95,0,4,6,22,4,27,4,4,36,85,5,3,1,57
0,13,1,20101101,57,6633,48,2,REG4,M_Open,400000,95000,35,786,263,262,230,3,84,23,0,0,100,999,7,8,23,2,61,1,1,1,64,3,4,1,78
0,2064,1,20100901,38,15167,37,2,REG4,O_Open,374161,62000,95,684,260,218,206,9,61,38,0,0,95,42,6,6,39,3,64,0,0,92,48,5,3,3,89
0,1460.72,1,20110201,27,6908,40,1,REG4,O_Ever,142000,29000,100,658,207,186,105,3,40,21,0,0,100,999,7,8,21,8,43,12,12,82,116,1,8,1,83
0,975,1,20100301,49,9000,18,2,REG4,M_Open,178662,25000,90,700,250,236,290,7,64,19,0,0,100,999,7,8,19,3,26,0,0,25,.,5,1,0,50
1,155.5,48.4082,20100901,37,4845,48,2,REG4,M_Open,44330,25000,56,732,300,252,218,6,80,48,0,0,100,999,7,8,48,1,56,1,1,11,92,3,2,0,56
0,526.46,1,20111201,27,4000,35,1,REG4,M_Open,91500,10000,88,688,205,186,94,1,28,26,0,0,100,999,7,8,30,10,28,3,3,22,74,2,5,1,67
0,543.48,1,20100401,34,10012,51,1,REG4,M_Open,395000,10000,82,681,240,237,178,3,85,21,0,0,100,999,7,8,22,3,43,7,7,66,3,3,3,1,100
0,60.58,1,20100401,36,0,7,1,REG4,NA,0,25000,70,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
0,24.5,1,20101201,49,5417,16,1,REG4,O_Open,87396,13000,100,686,236,228,146,3,47,16,1,0,84,20,6,5,19,3,58,1,1,1,52,2,4,1,60
1,0,48.4082,20110701,68,3583,13,2,REG4,O_Ever,85875,30000,35,796,261,263,342,25,110,8,0,0,100,999,7,8,8,0,63,0,0,0,.,0,.,.,0
0,85.5,1,20100701,50,2667,38,1,REG4,O_Open,80006,6000,100,617,198,196,173,3,48,25,1,1,96,1,2,4,26,4,23,2,2,4,36,5,4,0,60
0,314,1,20100801,56,20833,36,1,REG4,M_Ever,850000,56000,90,747,268,245,263,3,79,30,0,0,100,999,7,8,30,2,43,3,3,9,90,3,2,1,38
0,763.49,1,20100701,64,1833,12,1,REG4,O_Open,100871,15000,15,700,226,194,103,2,55,3,1,1,80,61,6,4,5,2,60,3,3,56,.,1,.,0,50
1,438.5,48.4082,20110101,51,5283,16,2,REG4,M_Open,92000,11000,90,758,232,242,224,5,70,37,0,0,97,48,6,6,38,1,50,0,0,23,83,1,5,0,50
1,92,48.4082,20111001,62,2500,45,1,REG4,M_Open,140404,50000,83,771,247,275,392,34,105,15,1,0,94,60,6,5,16,0,56,0,0,3,9,1,2,0,50
0,1118,1,20100601,37,11917,17,2,REG4,O_Open,238812,29000,90,707,239,257,163,13,85,27,0,0,97,52,6,6,29,0,41,0,0,34,39,4,2,2,60
1,151,48.4082,20101201,37,5250,27,1,REG4,O_Open,169000,15000,88,733,233,228,110,3,42,17,0,0,94,79,6,6,17,6,18,1,1,4,.,4,1,0,55
1,2.54,48.4082,20100301,45,0,4,2,REG4,NA,0,33000,90,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1,1256.14,48.4082,20111001,33,8483,22,2,REG4,O_Open,196363,25000,96,665,223,219,150,6,69,32,0,0,100,999,7,8,34,2,34,0,0,74,.,8,1,4,100
1,79.5,48.4082,20100801,42,20417,18,2,REG4,M_Ever,500000,50000,84,784,303,263,230,6,96,27,0,0,100,999,7,8,28,3,11,0,0,2,.,3,1,0,24
1,1106.9,48.4082,20110201,55,4800,44,1,REG4,NA,218000,22000,82,719,243,238,194,18,89,12,0,0,100,999,7,8,12,0,17,2,2,87,61,1,2,1,100
0,2149.5,1,20100301,57,25583,10,2,REG4,O_Open,156000,45000,100,649,183,225,293,6,91,30,1,0,90,25,6,5,33,3,16,2,2,70,.,11,2,5,72
0,950,1,20110801,50,5506,18,2,REG4,M_Open,88000,29000,96,773,268,268,262,14,101,23,0,0,100,999,7,8,23,0,48,1,1,19,.,3,1,0,100
1,1056.5,48.4082,20120101,45,6500,14,1,REG4,M_Open,163401,50000,80,713,237,243,192,7,63,14,0,0,100,999,7,8,14,3,29,0,0,35,16,5,3,2,73
1,237,48.4082,20110101,32,2167,38,1,REG4,O_Open,82000,9800,79,781,246,235,66,5,48,10,0,0,100,999,7,8,10,2,20,1,1,9,80,3,1,0,80
1,1055,48.4082,20111101,48,7133,19,2,REG4,O_Open,139592,22000,93,603,164,194,175,4,58,42,0,0,90,1,4,6,42,3,24,2,2,41,.,7,2,5,60
1,620,48.4082,20110601,43,11667,11,2,REG4,M_Open,406890,83000,89,797,268,269,223,17,92,22,0,0,100,999,7,8,23,0,30,0,0,12,.,2,2,0,67
0,326.5,1,20100401,37,10000,26,2,REG4,NA,283000,50000,99,703,218,236,180,13,70,23,1,0,88,14,6,5,25,0,21,0,0,15,.,3,1,0,40
0,521.09,1,20110101,53,3250,26,1,REG4,NA,90974,10000,100,761,263,254,149,13,80,13,0,0,100,999,7,8,13,0,46,0,0,26,82,3,1,0,80
0,455.84,1,20101001,50,2500,5,1,REG4,NA,25047,9000,36,691,206,200,73,1,33,8,0,0,100,999,7,8,9,2,0,2,2,67,.,5,.,2,83
0,359.5,1,20110301,64,3750,47,1,REG4,O_Open,177000,45000,96,737,255,251,382,4,63,63,0,0,100,999,7,8,64,3,8,0,0,10,10,2,2,1,15
1,1565,48.4082,20120101,52,11917,10,2,REG4,O_Open,83956,50000,69,709,256,259,293,7,140,14,0,0,100,999,7,8,15,1,40,2,2,47,42,4,2,1,75
1,1567.5,48.4082,20111001,33,10417,29,1,REG4,M_Open,327000,75000,83,723,225,223,100,18,44,9,0,0,100,999,7,8,9,0,22,0,0,54,65,1,2,1,63
